id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
2521914369,蝙蝠侠：侠影之谜,2005 / 美国 英国 / 剧情 动作 科幻 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 迈克尔·凯恩,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1563566300.jpg,2005-06-29(中国大陆),https://movie.douban.com/subject/1309069/,8.5,"剧情,动作,科幻",4.5,2020-09-06 21:09:09
1246834378,蝙蝠侠：黑暗骑士,2008 / 美国 英国 / 剧情 动作 科幻 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 希斯·莱杰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p462657443.jpg,2008-07-14(纽约首映),https://movie.douban.com/subject/1851857/,9.2,"剧情,动作,科幻",4.5,2020-09-06 14:01:40
2520726682,信条,2020 / 美国 英国 / 剧情 动作 科幻 / 克里斯托弗·诺兰 / 约翰·大卫·华盛顿 罗伯特·帕丁森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2612061299.jpg,2020-09-04(中国大陆),https://movie.douban.com/subject/30444960/,7.6,"剧情,动作,科幻",4,2020-09-05 23:57:28
2155921132,1917,2019 / 美国 英国 印度 西班牙 加拿大 中国大陆 / 剧情 战争 / 萨姆·门德斯 / 乔治·麦凯 迪恩·查尔斯·查普曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2587146023.jpg,2020-08-07(中国大陆),https://movie.douban.com/subject/30252495/,8.5,"剧情,战争",4.5,2020-08-09 00:13:01
2483085633,极度深海,2020 / 法国 / 纪录片 / 吉尔·可巴利 / Laurent Ballesta Thibault Rauby,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2612860068.jpg,2020-07-24(中国大陆),https://movie.douban.com/subject/35131212/,8.3,纪录片,4,2020-08-08 21:04:43
2477576210,乔乔的异想世界,2019 / 美国 捷克 新西兰 / 剧情 喜剧 战争 / 塔伊加·维迪提 / 罗曼·格里芬·戴维斯 托马辛·麦肯齐,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567973073.jpg,2020-07-31(中国大陆),https://movie.douban.com/subject/30170546/,8.3,"剧情,喜剧,战争",4,2020-08-04 00:44:51
2476489702,星际穿越,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2614988097.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",4.5,2020-08-03 01:33:15
2466806403,风声,2009 / 中国大陆 / 犯罪 剧情 惊悚 / 陈国富 高群书 / 周迅 李冰冰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1599059779.jpg,2009-09-29(中国大陆),https://movie.douban.com/subject/3734112/,8.4,"犯罪,剧情,惊悚",4,2020-07-25 20:30:40
2463729589,当幸福来敲门,2006 / 美国 / 剧情 传记 家庭 / 加布里埃莱·穆奇诺 / 威尔·史密斯 贾登·史密斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2614359276.jpg,2008-01-17(中国大陆),https://movie.douban.com/subject/1849031/,9.2,"剧情,传记,家庭",4.5,2020-07-22 22:57:02
2461242613,命运之夜——天之杯Ⅰ：恶兆之花,2017 / 日本 / 动画 奇幻 / 须藤友德 / 杉山纪彰 下屋则子,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2545044503.jpg,2019-01-11(中国大陆),https://movie.douban.com/subject/25937991/,7.4,"动画,奇幻",3.5,2020-07-20 21:22:46
2451667338,未知电影,,https://img9.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg,,https://movie.douban.com/subject/33414580/,0,,0,2020-07-20 18:10:24
2419136830,你的目光所及之处,2020 / 韩国 / 剧情 爱情 同性 / 黄大瑟 / 韩基灿 张义秀,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2599876441.jpg,2020-05-22(日本),https://movie.douban.com/subject/35047667/,8.3,"剧情,爱情,同性",4,2020-07-15 02:59:53
2451576193,从零到我爱你,2019 / 美国 / 爱情 同性 / 道格·斯皮尔曼 / 斯科特·贝利 达里尔·斯蒂芬斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2570437242.jpg,2019-03-27(英国),https://movie.douban.com/subject/26759778/,5.6,"爱情,同性",3,2020-07-13 00:31:23
2451353762,爱你，维克托 第一季,2020 / 美国 / 剧情 喜剧 爱情 / 艾米·约克·鲁宾 杰森·恩斯勒 皮拉尔·勃姆 迈克尔·伦诺克斯 安妮·弗莱彻 阿奴·瓦利亚 杰伊·卡拉斯 托德·霍兰德 丽贝卡·爱舍 / 尼克·罗宾森 迈克尔·西米诺,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2604750810.jpg,2020-06-17(美国),https://movie.douban.com/subject/33408054/,7.7,"剧情,喜剧,爱情",4,2020-07-12 21:57:22
2439763658,大欺诈师,2020 / 日本 / 剧情 动画 / 镝木宏 樱美胜志 益山亮司 赤松康裕 铃木孝聪 茉田哲明 金森阳子 平向智子 白幡良志之 / 小林千晃 诹访部顺一,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2601992345.jpg,2020-06-02(日本网络),https://movie.douban.com/subject/34456076/,8.5,"剧情,动画",4.5,2020-07-02 17:40:49
2370320588,真心半解,2020 / 美国 / 喜剧 爱情 同性 / 伍思薇 / 莉娅·刘易斯 丹尼尔·迪默,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2594916975.jpg,2020-05-01(美国),https://movie.douban.com/subject/33420285/,8,"喜剧,爱情,同性",4,2020-06-14 22:16:14
2037841192,小丑,2019 / 美国 加拿大 / 剧情 犯罪 惊悚 / 托德·菲利普斯 / 华金·菲尼克斯 罗伯特·德尼罗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567198874.jpg,2019-08-31(威尼斯电影节),https://movie.douban.com/subject/27119724/,8.7,"剧情,犯罪,惊悚",4.5,2020-06-12 00:45:31
2356750132,名校风暴 第二季,2019 / 西班牙 / 剧情 犯罪 惊悚 / 拉蒙·萨拉萨尔 / 伊坦森·艾斯卡米亚 米娜·艾尔·哈玛尼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568167793.jpg,2019-09-06(西班牙),https://movie.douban.com/subject/30354762/,8.3,"剧情,犯罪,惊悚",4,2020-04-24 09:31:35
2355153876,中华小当家,1997 / 日本 / 动画 / 案纳正美 杉岛邦久 香川丰 高木淳 高村彰 渊上真 羽生尚靖 西田健一 铃木轮流郎 腰繁男 / 田中真弓 雪野五月,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2225808630.jpg,1997-04-27(日本),https://movie.douban.com/subject/2993424/,8.6,动画,4.5,2020-04-23 01:35:36
2352188262,名校风暴 第一季,2018 / 西班牙 / 剧情 惊悚 / 奥马尔·阿尤索 米格尔·贝尔纳尔德阿尤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2536842295.jpg,2018-10-05(西班牙),https://movie.douban.com/subject/27092429/,7.9,"剧情,惊悚",4,2020-04-21 00:47:10
2334151622,全面回忆,2012 / 美国 加拿大 / 动作 科幻 惊悚 / 伦·怀斯曼 / 科林·法瑞尔 凯特·贝金赛尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1659575372.jpg,2012-10-20(中国大陆),https://movie.douban.com/subject/3569911/,7.1,"动作,科幻,惊悚",3.5,2020-04-09 19:39:09
1097704120,西部世界 第一季,2016 / 美国 / 科幻 西部 / 乔纳森·诺兰 强尼·坎贝尔 理查德·J·刘易斯 米歇尔·麦克拉伦 尼尔·马歇尔 文森佐·纳塔利 弗雷德·托耶 斯蒂芬·威廉姆斯 / 埃文·蕾切尔·伍德 安东尼·霍普金斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2403347953.jpg,2016-10-02(美国),https://movie.douban.com/subject/2338055/,8.9,"科幻,西部",4.5,2020-04-04 17:10:59
2314665811,周恩来回延安,2019 / 中国大陆 / 剧情 历史 / 吴卫东 刘劲 / 刘劲 唐国强,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2553832372.jpg,2019-05-15(中国大陆),https://movie.douban.com/subject/30322432/,6.4,"剧情,历史",3,2020-03-29 20:33:28
2310506975,羞耻 法国版 第三季,2019 / 法国 / 剧情 爱情 同性 / 大卫·霍雷格 / 阿克塞勒·奥赫扬 米歇尔·贝尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2550261032.jpg,2019-01-25(法国),https://movie.douban.com/subject/30331451/,9.3,"剧情,爱情,同性",4.5,2020-03-27 15:09:01
2310506291,羞耻 第三季,2016 / 挪威 / 剧情 爱情 同性 / 尤莉娅·安德姆 / 塔利亚·桑德维克·莫尔 亨利克·霍尔姆,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2409046767.jpg,2016-10-07(挪威),https://movie.douban.com/subject/26811832/,9.6,"剧情,爱情,同性",5,2020-03-27 15:08:33
2263185304,假偶天成,2020 / 泰国 / 剧情 爱情 同性 / 维拉奇·通吉拉 / 瓦奇拉维特·奇瓦雷 梅塔文·欧帕西安卡琼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2571538896.jpg,2020-02-21(泰国),https://movie.douban.com/subject/34786767/,6.7,"剧情,爱情,同性",3.5,2020-03-21 22:45:35
2297813624,第五元素,1997 / 法国 英国 美国 / 动作 科幻 冒险 / 吕克·贝松 / 布鲁斯·威利斯 加里·奥德曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2217639745.jpg,1997-05-07(法国),https://movie.douban.com/subject/1293531/,8,"动作,科幻,冒险",4,2020-03-20 19:31:38
2279613927,奥维尔号 第一季,2017 / 美国 / 剧情 喜剧 科幻 / 强·卡萨 塞思·麦克法兰 詹米·巴比特 布兰农·布拉加 詹姆斯·L·康威 凯利·克罗宁 乔恩·费儒 乔纳森·弗雷克斯 塔克·盖茨 凯文·霍克斯 罗伯特·邓肯·麦克尼尔 / 塞思·麦克法兰 乍得·科尔曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2496064810.jpg,2017-09-10(美国),https://movie.douban.com/subject/26845953/,8.6,"剧情,喜剧,科幻",4.5,2020-03-13 06:00:46
2268839414,朋友请听好,2020 / 中国大陆 / 真人秀 / 果果 周婷 / 何炅 谢娜,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2585215551.jpg,2020-02-19(中国大陆),https://movie.douban.com/subject/34894591/,8.1,真人秀,4,2020-03-07 13:15:56
2262492860,哥哥太爱我了怎么办,2017 / 日本 / 喜剧 爱情 / 河合勇人 / 土屋太凤 片寄凉太,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2453852192.jpg,2017-04-12(日本),https://movie.douban.com/subject/26989728/,6.8,"喜剧,爱情",3.5,2020-03-04 23:25:37
2241635261,禁忌女孩,2018 / 泰国 / 剧情 犯罪 惊悚 / 西蒂斯里·蒙哥西里 / 琪洽·安玛达雅混 Up Poompat Iam-samang,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567702923.jpg,2018-08-08(泰国),https://movie.douban.com/subject/30327894/,8.4,"剧情,犯罪,惊悚",4,2020-02-28 14:16:00
2222067507,时装店风波,2007 / 德国 / 喜剧 同性 家庭 / Ingo Rasper / 埃德加·泽尔格 弗罗里安·巴西奥罗麦,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2186801114.jpg,2007-05-21,https://movie.douban.com/subject/2979860/,7.2,"喜剧,同性,家庭",3.5,2020-02-20 18:14:01
